source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",622.0,1
0,1,DFS,"[0, 1]",622.0,1
0,1,Dijkstra,"[0, 26, 1]",501.0,2
0,1,A*,"[0, 26, 1]",501.0,2
0,1,Bellman-Ford,"[0, 26, 1]",501.0,2
0,2,BFS,"[0, 2]",999.0,1
0,2,DFS,"[0, 1, 2]",1506.0,2
0,2,Dijkstra,"[0, 2]",999.0,1
0,2,A*,"[0, 2]",999.0,1
0,2,Bellman-Ford,"[0, 2]",999.0,1
0,3,BFS,"[0, 3]",832.0,1
0,3,DFS,"[0, 1, 2, 3]",2271.0,3
0,3,Dijkstra,"[0, 26, 3]",670.0,2
0,3,A*,"[0, 26, 3]",670.0,2
0,3,Bellman-Ford,"[0, 26, 3]",670.0,2
0,4,BFS,"[0, 4]",1035.0,1
0,4,DFS,"[0, 1, 2, 3, 4]",3106.0,4
0,4,Dijkstra,"[0, 30, 4]",854.0,2
0,4,A*,"[0, 30, 4]",854.0,2
0,4,Bellman-Ford,"[0, 30, 4]",854.0,2
0,5,BFS,"[0, 5]",991.0,1
0,5,DFS,"[0, 1, 2, 3, 4, 5]",3872.0,5
0,5,Dijkstra,"[0, 27, 5]",831.0,2
0,5,A*,"[0, 27, 5]",831.0,2
0,5,Bellman-Ford,"[0, 27, 5]",831.0,2
0,6,BFS,"[0, 6]",630.0,1
0,6,DFS,"[0, 1, 2, 3, 4, 5, 6]",4546.0,6
0,6,Dijkstra,"[0, 27, 6]",608.0,2
0,6,A*,"[0, 27, 6]",608.0,2
0,6,Bellman-Ford,"[0, 27, 6]",608.0,2
0,7,BFS,"[0, 7]",529.0,1
0,7,DFS,"[0, 1, 2, 3, 4, 5, 6, 7]",5593.0,7
0,7,Dijkstra,"[0, 7]",529.0,1
0,7,A*,"[0, 7]",529.0,1
0,7,Bellman-Ford,"[0, 7]",529.0,1
0,8,BFS,"[0, 8]",483.0,1
0,8,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",6183.0,8
0,8,Dijkstra,"[0, 8]",483.0,1
0,8,A*,"[0, 8]",483.0,1
0,8,Bellman-Ford,"[0, 8]",483.0,1
0,9,BFS,"[0, 9]",651.0,1
0,9,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",6871.0,9
0,9,Dijkstra,"[0, 30, 9]",638.0,2
0,9,A*,"[0, 30, 9]",638.0,2
0,9,Bellman-Ford,"[0, 30, 9]",638.0,2
0,10,BFS,"[0, 10]",314.0,1
0,10,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7199.0,10
0,10,Dijkstra,"[0, 10]",314.0,1
0,10,A*,"[0, 10]",314.0,1
0,10,Bellman-Ford,"[0, 10]",314.0,1
0,11,BFS,"[0, 11]",596.0,1
0,11,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",8105.0,11
0,11,Dijkstra,"[0, 11]",596.0,1
0,11,A*,"[0, 11]",596.0,1
0,11,Bellman-Ford,"[0, 11]",596.0,1
0,12,BFS,"[0, 12]",397.0,1
0,12,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8923.0,12
0,12,Dijkstra,"[0, 12]",397.0,1
0,12,A*,"[0, 12]",397.0,1
0,12,Bellman-Ford,"[0, 12]",397.0,1
0,13,BFS,"[0, 13]",790.0,1
0,13,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",9721.0,13
0,13,Dijkstra,"[0, 24, 13]",572.0,2
0,13,A*,"[0, 24, 13]",572.0,2
0,13,Bellman-Ford,"[0, 24, 13]",572.0,2
0,14,BFS,"[0, 14]",754.0,1
0,14,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",10892.0,14
0,14,Dijkstra,"[0, 14]",754.0,1
0,14,A*,"[0, 14]",754.0,1
0,14,Bellman-Ford,"[0, 14]",754.0,1
0,15,BFS,"[0, 15]",958.0,1
0,15,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",11996.0,15
0,15,Dijkstra,"[0, 30, 15]",805.0,2
0,15,A*,"[0, 30, 15]",805.0,2
0,15,Bellman-Ford,"[0, 30, 15]",805.0,2
0,16,BFS,"[0, 16]",833.0,1
0,16,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",13158.0,16
0,16,Dijkstra,"[0, 30, 16]",555.0,2
0,16,A*,"[0, 30, 16]",555.0,2
0,16,Bellman-Ford,"[0, 30, 16]",555.0,2
0,17,BFS,"[0, 17]",753.0,1
0,17,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",13458.0,17
0,17,Dijkstra,"[0, 24, 17]",566.0,2
0,17,A*,"[0, 24, 17]",566.0,2
0,17,Bellman-Ford,"[0, 24, 17]",566.0,2
0,18,BFS,"[0, 18]",861.0,1
0,18,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",14179.0,18
0,18,Dijkstra,"[0, 28, 18]",811.0,2
0,18,A*,"[0, 28, 18]",811.0,2
0,18,Bellman-Ford,"[0, 28, 18]",811.0,2
0,19,BFS,"[0, 19]",907.0,1
0,19,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",14621.0,19
0,19,Dijkstra,"[0, 30, 19]",699.0,2
0,19,A*,"[0, 30, 19]",699.0,2
0,19,Bellman-Ford,"[0, 30, 19]",699.0,2
0,20,BFS,"[0, 20]",810.0,1
0,20,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",15324.0,20
0,20,Dijkstra,"[0, 30, 20]",729.0,2
0,20,A*,"[0, 30, 20]",729.0,2
0,20,Bellman-Ford,"[0, 30, 20]",729.0,2
0,21,BFS,"[0, 21]",471.0,1
0,21,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",15963.0,21
0,21,Dijkstra,"[0, 21]",471.0,1
0,21,A*,"[0, 21]",471.0,1
0,21,Bellman-Ford,"[0, 21]",471.0,1
0,22,BFS,"[0, 22]",413.0,1
0,22,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",16602.0,22
0,22,Dijkstra,"[0, 22]",413.0,1
0,22,A*,"[0, 22]",413.0,1
0,22,Bellman-Ford,"[0, 22]",413.0,1
0,23,BFS,"[0, 23]",623.0,1
0,23,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",17607.0,23
0,23,Dijkstra,"[0, 30, 23]",576.0,2
0,23,A*,"[0, 30, 23]",576.0,2
0,23,Bellman-Ford,"[0, 30, 23]",576.0,2
0,24,BFS,"[0, 24]",334.0,1
0,24,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",18001.0,24
0,24,Dijkstra,"[0, 24]",334.0,1
0,24,A*,"[0, 24]",334.0,1
0,24,Bellman-Ford,"[0, 24]",334.0,1
0,25,BFS,"[0, 25]",965.0,1
0,25,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",18941.0,25
0,25,Dijkstra,"[0, 25]",965.0,1
0,25,A*,"[0, 25]",965.0,1
0,25,Bellman-Ford,"[0, 25]",965.0,1
0,26,BFS,"[0, 26]",391.0,1
0,26,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",20148.0,26
0,26,Dijkstra,"[0, 26]",391.0,1
0,26,A*,"[0, 26]",391.0,1
0,26,Bellman-Ford,"[0, 26]",391.0,1
0,27,BFS,"[0, 27]",421.0,1
0,27,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",20329.0,27
0,27,Dijkstra,"[0, 27]",421.0,1
0,27,A*,"[0, 27]",421.0,1
0,27,Bellman-Ford,"[0, 27]",421.0,1
0,28,BFS,"[0, 28]",392.0,1
0,28,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",20897.0,28
0,28,Dijkstra,"[0, 28]",392.0,1
0,28,A*,"[0, 28]",392.0,1
0,28,Bellman-Ford,"[0, 28]",392.0,1
0,29,BFS,"[0, 29]",1006.0,1
0,29,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",21589.0,29
0,29,Dijkstra,"[0, 24, 29]",958.0,2
0,29,A*,"[0, 24, 29]",958.0,2
0,29,Bellman-Ford,"[0, 24, 29]",958.0,2
0,30,BFS,"[0, 30]",196.0,1
0,30,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",22672.0,30
0,30,Dijkstra,"[0, 30]",196.0,1
0,30,A*,"[0, 30]",196.0,1
0,30,Bellman-Ford,"[0, 30]",196.0,1
0,31,BFS,"[0, 31]",850.0,1
0,31,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",23414.0,31
0,31,Dijkstra,"[0, 39, 31]",570.0,2
0,31,A*,"[0, 39, 31]",570.0,2
