source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 4, 9, 1]",1976.0,3
0,1,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1]",7231.0,10
0,1,Dijkstra,"[0, 39, 27, 15, 1]",1610.0,4
0,1,A*,"[0, 39, 27, 15, 1]",1610.0,4
0,1,Bellman-Ford,"[0, 39, 27, 15, 1]",1610.0,4
0,2,BFS,"[0, 4, 2]",1829.0,2
0,2,DFS,"[0, 4, 2]",1829.0,2
0,2,Dijkstra,"[0, 39, 2]",1176.0,2
0,2,A*,"[0, 39, 2]",1176.0,2
0,2,Bellman-Ford,"[0, 39, 2]",1176.0,2
0,3,BFS,"[0, 5, 24, 3]",2696.0,3
0,3,DFS,"[0, 4, 2, 8, 7, 6, 11, 3]",5658.0,7
0,3,Dijkstra,"[0, 39, 27, 11, 3]",1603.0,4
0,3,A*,"[0, 39, 27, 11, 3]",1603.0,4
0,3,Bellman-Ford,"[0, 39, 27, 11, 3]",1603.0,4
0,4,BFS,"[0, 4]",1035.0,1
0,4,DFS,"[0, 4]",1035.0,1
0,4,Dijkstra,"[0, 4]",1035.0,1
0,4,A*,"[0, 4]",1035.0,1
0,4,Bellman-Ford,"[0, 4]",1035.0,1
0,5,BFS,"[0, 5]",991.0,1
0,5,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5]",13316.0,18
0,5,Dijkstra,"[0, 30, 5]",878.0,2
0,5,A*,"[0, 30, 5]",878.0,2
0,5,Bellman-Ford,"[0, 30, 5]",878.0,2
0,6,BFS,"[0, 4, 13, 6]",2712.0,3
0,6,DFS,"[0, 4, 2, 8, 7, 6]",4645.0,5
0,6,Dijkstra,"[0, 30, 46, 21, 6]",1483.0,4
0,6,A*,"[0, 30, 46, 21, 6]",1483.0,4
0,6,Bellman-Ford,"[0, 30, 46, 21, 6]",1483.0,4
0,7,BFS,"[0, 4, 8, 7]",2360.0,3
0,7,DFS,"[0, 4, 2, 8, 7]",3527.0,4
0,7,Dijkstra,"[0, 30, 46, 7]",884.0,3
0,7,A*,"[0, 30, 46, 7]",884.0,3
0,7,Bellman-Ford,"[0, 30, 46, 7]",884.0,3
0,8,BFS,"[0, 4, 8]",1744.0,2
0,8,DFS,"[0, 4, 2, 8]",2911.0,3
0,8,Dijkstra,"[0, 39, 8]",1235.0,2
0,8,A*,"[0, 39, 8]",1235.0,2
0,8,Bellman-Ford,"[0, 39, 8]",1235.0,2
0,9,BFS,"[0, 4, 9]",1828.0,2
0,9,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9]",7083.0,9
0,9,Dijkstra,"[0, 16, 9]",1546.0,2
0,9,A*,"[0, 16, 9]",1546.0,2
0,9,Bellman-Ford,"[0, 16, 9]",1546.0,2
0,10,BFS,"[0, 4, 10]",1911.0,2
0,10,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10]",10359.0,14
0,10,Dijkstra,"[0, 30, 46, 10]",1235.0,3
0,10,A*,"[0, 30, 46, 10]",1235.0,3
0,10,Bellman-Ford,"[0, 30, 46, 10]",1235.0,3
0,11,BFS,"[0, 16, 11]",2101.0,2
0,11,DFS,"[0, 4, 2, 8, 7, 6, 11]",5304.0,6
0,11,Dijkstra,"[0, 39, 27, 11]",1249.0,3
0,11,A*,"[0, 39, 27, 11]",1249.0,3
0,11,Bellman-Ford,"[0, 39, 27, 11]",1249.0,3
0,12,BFS,"[0, 4, 13, 12]",2118.0,3
0,12,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12]",6405.0,8
0,12,Dijkstra,"[0, 30, 46, 7, 12]",1694.0,4
0,12,A*,"[0, 30, 46, 7, 12]",1694.0,4
0,12,Bellman-Ford,"[0, 30, 46, 7, 12]",1694.0,4
0,13,BFS,"[0, 4, 13]",1748.0,2
0,13,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13]",9577.0,13
0,13,Dijkstra,"[0, 16, 24, 13]",1578.0,3
0,13,A*,"[0, 16, 24, 13]",1578.0,3
0,13,Bellman-Ford,"[0, 16, 24, 13]",1578.0,3
0,14,BFS,"[0, 4, 14]",1452.0,2
0,14,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15, 21, 29, 14]",16232.0,22
0,14,Dijkstra,"[0, 39, 14]",1076.0,2
0,14,A*,"[0, 39, 14]",1076.0,2
0,14,Bellman-Ford,"[0, 39, 14]",1076.0,2
0,15,BFS,"[0, 5, 15]",1576.0,2
0,15,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15]",13901.0,19
0,15,Dijkstra,"[0, 39, 27, 15]",1217.0,3
0,15,A*,"[0, 39, 27, 15]",1217.0,3
0,15,Bellman-Ford,"[0, 39, 27, 15]",1217.0,3
0,16,BFS,"[0, 16]",833.0,1
0,16,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16]",11167.0,15
0,16,Dijkstra,"[0, 16]",833.0,1
0,16,A*,"[0, 16]",833.0,1
0,16,Bellman-Ford,"[0, 16]",833.0,1
0,17,BFS,"[0, 39, 17]",1535.0,2
0,17,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17]",8275.0,11
0,17,Dijkstra,"[0, 39, 27, 17]",1441.0,3
0,17,A*,"[0, 39, 27, 17]",1441.0,3
0,17,Bellman-Ford,"[0, 39, 27, 17]",1441.0,3
0,18,BFS,"[0, 16, 18]",1208.0,2
0,18,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18]",11542.0,16
0,18,Dijkstra,"[0, 16, 18]",1208.0,2
0,18,A*,"[0, 16, 18]",1208.0,2
0,18,Bellman-Ford,"[0, 16, 18]",1208.0,2
0,19,BFS,"[0, 5, 19]",1735.0,2
0,19,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15, 21, 29, 14, 20, 30, 25, 23, 27, 19]",20494.0,28
0,19,Dijkstra,"[0, 39, 27, 19]",1265.0,3
0,19,A*,"[0, 39, 27, 19]",1265.0,3
0,19,Bellman-Ford,"[0, 39, 27, 19]",1265.0,3
0,20,BFS,"[0, 4, 9, 20]",2436.0,3
0,20,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15, 21, 29, 14, 20]",16577.0,23
0,20,Dijkstra,"[0, 39, 14, 20]",1421.0,3
0,20,A*,"[0, 39, 14, 20]",1421.0,3
0,20,Bellman-Ford,"[0, 39, 14, 20]",1421.0,3
0,21,BFS,"[0, 4, 47, 21]",2354.0,3
0,21,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15, 21]",14569.0,20
0,21,Dijkstra,"[0, 30, 46, 21]",943.0,3
0,21,A*,"[0, 30, 46, 21]",943.0,3
0,21,Bellman-Ford,"[0, 30, 46, 21]",943.0,3
0,22,BFS,"[0, 4, 22]",1987.0,2
0,22,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22]",12814.0,17
0,22,Dijkstra,"[0, 39, 22]",865.0,2
0,22,A*,"[0, 39, 22]",865.0,2
0,22,Bellman-Ford,"[0, 39, 22]",865.0,2
0,23,BFS,"[0, 5, 15, 23]",2532.0,3
