source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 4, 9, 1]",1549.0,3
0,1,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1]",5201.0,10
0,1,Dijkstra,"[0, 39, 27, 15, 1]",1154.0,4
0,1,A*,"[0, 39, 27, 15, 1]",1154.0,4
0,1,Bellman-Ford,"[0, 39, 27, 15, 1]",1154.0,4
0,2,BFS,"[0, 4, 2]",1304.0,2
0,2,DFS,"[0, 4, 2]",1304.0,2
0,2,Dijkstra,"[0, 39, 2]",962.0,2
0,2,A*,"[0, 39, 2]",962.0,2
0,2,Bellman-Ford,"[0, 39, 2]",962.0,2
0,3,BFS,"[0, 5, 24, 3]",2244.0,3
0,3,DFS,"[0, 4, 2, 8, 7, 6, 11, 3]",4003.0,7
0,3,Dijkstra,"[0, 39, 27, 11, 3]",1184.0,4
0,3,A*,"[0, 39, 27, 11, 3]",1184.0,4
0,3,Bellman-Ford,"[0, 39, 27, 11, 3]",1184.0,4
0,4,BFS,"[0, 4]",724.0,1
0,4,DFS,"[0, 4]",724.0,1
0,4,Dijkstra,"[0, 4]",724.0,1
0,4,A*,"[0, 4]",724.0,1
0,4,Bellman-Ford,"[0, 4]",724.0,1
0,5,BFS,"[0, 5]",705.0,1
0,5,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5]",9368.0,18
0,5,Dijkstra,"[0, 30, 5]",699.0,2
0,5,A*,"[0, 30, 5]",699.0,2
0,5,Bellman-Ford,"[0, 30, 5]",699.0,2
0,6,BFS,"[0, 4, 13, 6]",2122.0,3
0,6,DFS,"[0, 4, 2, 8, 7, 6]",3345.0,5
0,6,Dijkstra,"[0, 30, 46, 21, 6]",1198.0,4
0,6,A*,"[0, 30, 46, 21, 6]",1198.0,4
0,6,Bellman-Ford,"[0, 30, 46, 21, 6]",1198.0,4
0,7,BFS,"[0, 4, 8, 7]",1607.0,3
0,7,DFS,"[0, 4, 2, 8, 7]",2619.0,4
0,7,Dijkstra,"[0, 30, 46, 7]",580.0,3
0,7,A*,"[0, 30, 46, 7]",580.0,3
0,7,Bellman-Ford,"[0, 30, 46, 7]",580.0,3
0,8,BFS,"[0, 4, 8]",1326.0,2
0,8,DFS,"[0, 4, 2, 8]",2338.0,3
0,8,Dijkstra,"[0, 39, 8]",1149.0,2
0,8,A*,"[0, 39, 8]",1149.0,2
0,8,Bellman-Ford,"[0, 39, 8]",1149.0,2
0,9,BFS,"[0, 4, 9]",1461.0,2
0,9,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9]",5113.0,9
0,9,Dijkstra,"[0, 30, 46, 21, 9]",1100.0,4
0,9,A*,"[0, 30, 46, 21, 9]",1100.0,4
0,9,Bellman-Ford,"[0, 30, 46, 21, 9]",1100.0,4
0,10,BFS,"[0, 4, 10]",1409.0,2
0,10,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10]",7250.0,14
0,10,Dijkstra,"[0, 30, 46, 10]",777.0,3
0,10,A*,"[0, 30, 46, 10]",777.0,3
0,10,Bellman-Ford,"[0, 30, 46, 10]",777.0,3
0,11,BFS,"[0, 16, 11]",1447.0,2
0,11,DFS,"[0, 4, 2, 8, 7, 6, 11]",3744.0,6
0,11,Dijkstra,"[0, 39, 27, 11]",925.0,3
0,11,A*,"[0, 39, 27, 11]",925.0,3
0,11,Bellman-Ford,"[0, 39, 27, 11]",925.0,3
