source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",1049.0,1
0,1,DFS,"[0, 1]",1049.0,1
0,1,Dijkstra,"[0, 58, 1]",532.0,2
0,1,A*,"[0, 58, 1]",532.0,2
0,1,Bellman-Ford,"[0, 58, 1]",532.0,2
0,2,BFS,"[0, 2]",1267.0,1
0,2,DFS,"[0, 1, 2]",2291.0,2
0,2,Dijkstra,"[0, 70, 2]",964.0,2
0,2,A*,"[0, 70, 2]",964.0,2
0,2,Bellman-Ford,"[0, 70, 2]",964.0,2
0,3,BFS,"[0, 3]",463.0,1
0,3,DFS,"[0, 1, 2, 3]",3073.0,3
0,3,Dijkstra,"[0, 3]",463.0,1
0,3,A*,"[0, 3]",463.0,1
0,3,Bellman-Ford,"[0, 3]",463.0,1
0,4,BFS,"[0, 4]",657.0,1
0,4,DFS,"[0, 1, 2, 3, 4]",4206.0,4
0,4,Dijkstra,"[0, 4]",657.0,1
0,4,A*,"[0, 4]",657.0,1
0,4,Bellman-Ford,"[0, 4]",657.0,1
0,5,BFS,"[0, 5]",817.0,1
0,5,DFS,"[0, 1, 2, 3, 4, 5]",5366.0,5
0,5,Dijkstra,"[0, 26, 79, 5]",778.0,3
0,5,A*,"[0, 26, 79, 5]",778.0,3
0,5,Bellman-Ford,"[0, 26, 79, 5]",778.0,3
0,6,BFS,"[0, 6]",511.0,1
0,6,DFS,"[0, 1, 2, 3, 4, 5, 7, 6]",7721.0,7
0,6,Dijkstra,"[0, 6]",511.0,1
0,6,A*,"[0, 6]",511.0,1
0,6,Bellman-Ford,"[0, 6]",511.0,1
0,7,BFS,"[0, 7]",935.0,1
0,7,DFS,"[0, 1, 2, 3, 4, 5, 7]",6696.0,6
0,7,Dijkstra,"[0, 70, 7]",635.0,2
0,7,A*,"[0, 70, 7]",635.0,2
0,7,Bellman-Ford,"[0, 70, 7]",635.0,2
0,8,BFS,"[0, 8]",532.0,1
0,8,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8]",8891.0,8
0,8,Dijkstra,"[0, 8]",532.0,1
0,8,A*,"[0, 8]",532.0,1
0,8,Bellman-Ford,"[0, 8]",532.0,1
0,9,BFS,"[0, 9]",605.0,1
0,9,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9]",10395.0,10
0,9,Dijkstra,"[0, 26, 9]",431.0,2
0,9,A*,"[0, 26, 9]",431.0,2
0,9,Bellman-Ford,"[0, 26, 9]",431.0,2
0,10,BFS,"[0, 10]",641.0,1
0,10,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10]",9774.0,9
0,10,Dijkstra,"[0, 68, 10]",579.0,2
0,10,A*,"[0, 68, 10]",579.0,2
0,10,Bellman-Ford,"[0, 68, 10]",579.0,2
0,11,BFS,"[0, 11]",960.0,1
0,11,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11]",11031.0,11
0,11,Dijkstra,"[0, 6, 11]",859.0,2
0,11,A*,"[0, 6, 11]",859.0,2
0,11,Bellman-Ford,"[0, 6, 11]",859.0,2
0,12,BFS,"[0, 12]",404.0,1
0,12,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12]",12219.0,12
0,12,Dijkstra,"[0, 12]",404.0,1
0,12,A*,"[0, 12]",404.0,1
0,12,Bellman-Ford,"[0, 12]",404.0,1
0,13,BFS,"[0, 13]",1144.0,1
0,13,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13]",13320.0,13
0,13,Dijkstra,"[0, 66, 13]",850.0,2
0,13,A*,"[0, 66, 13]",850.0,2
0,13,Bellman-Ford,"[0, 66, 13]",850.0,2
0,14,BFS,"[0, 14]",1238.0,1
0,14,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14]",14747.0,14
0,14,Dijkstra,"[0, 38, 78, 14]",813.0,3
0,14,A*,"[0, 38, 78, 14]",813.0,3
0,14,Bellman-Ford,"[0, 38, 78, 14]",813.0,3
0,15,BFS,"[0, 15]",1121.0,1
0,15,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15]",15573.0,15
0,15,Dijkstra,"[0, 58, 15]",629.0,2
0,15,A*,"[0, 58, 15]",629.0,2
0,15,Bellman-Ford,"[0, 58, 15]",629.0,2
0,16,BFS,"[0, 16]",558.0,1
0,16,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16]",16572.0,16
0,16,Dijkstra,"[0, 16]",558.0,1
0,16,A*,"[0, 16]",558.0,1
0,16,Bellman-Ford,"[0, 16]",558.0,1
0,17,BFS,"[0, 17]",493.0,1
0,17,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17]",17181.0,17
0,17,Dijkstra,"[0, 17]",493.0,1
0,17,A*,"[0, 17]",493.0,1
0,17,Bellman-Ford,"[0, 17]",493.0,1
0,18,BFS,"[0, 18]",1387.0,1
0,18,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18]",18786.0,19
0,18,Dijkstra,"[0, 38, 18]",862.0,2
0,18,A*,"[0, 38, 18]",862.0,2
