source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",243.0,1
0,1,DFS,"[0, 1]",243.0,1
0,1,Dijkstra,"[0, 1]",243.0,1
0,1,A*,"[0, 1]",243.0,1
0,1,Bellman-Ford,"[0, 1]",243.0,1
0,2,BFS,"[0, 2]",960.0,1
0,2,DFS,"[0, 1, 2]",1022.0,2
0,2,Dijkstra,"[0, 5, 2]",924.0,2
0,2,A*,"[0, 5, 2]",924.0,2
0,2,Bellman-Ford,"[0, 5, 2]",924.0,2
0,3,BFS,"[0, 3]",426.0,1
0,3,DFS,"[0, 1, 2, 3]",1678.0,3
0,3,Dijkstra,"[0, 1, 3]",349.0,2
0,3,A*,"[0, 1, 3]",349.0,2
0,3,Bellman-Ford,"[0, 1, 3]",349.0,2
0,4,BFS,"[0, 4]",702.0,1
0,4,DFS,"[0, 1, 2, 3, 4]",2436.0,4
0,4,Dijkstra,"[0, 7, 4]",648.0,2
0,4,A*,"[0, 7, 4]",648.0,2
0,4,Bellman-Ford,"[0, 7, 4]",648.0,2
0,5,BFS,"[0, 5]",572.0,1
0,5,DFS,"[0, 1, 2, 3, 4, 5]",2981.0,5
0,5,Dijkstra,"[0, 5]",572.0,1
0,5,A*,"[0, 5]",572.0,1
0,5,Bellman-Ford,"[0, 5]",572.0,1
0,6,BFS,"[0, 6]",399.0,1
0,6,DFS,"[0, 1, 2, 3, 4, 5, 6]",3232.0,6
0,6,Dijkstra,"[0, 6]",399.0,1
0,6,A*,"[0, 6]",399.0,1
0,6,Bellman-Ford,"[0, 6]",399.0,1
0,7,BFS,"[0, 7]",301.0,1
0,7,DFS,"[0, 1, 2, 3, 4, 5, 6, 7]",3853.0,7
0,7,Dijkstra,"[0, 7]",301.0,1
0,7,A*,"[0, 7]",301.0,1
0,7,Bellman-Ford,"[0, 7]",301.0,1
0,8,BFS,"[0, 8]",365.0,1
0,8,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",3974.0,8
0,8,Dijkstra,"[0, 8]",365.0,1
0,8,A*,"[0, 8]",365.0,1
0,8,Bellman-Ford,"[0, 8]",365.0,1
0,9,BFS,"[0, 9]",237.0,1
