source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",804.0,1
0,1,DFS,"[0, 1]",804.0,1
0,1,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16, 1]",-3946.0,13
0,1,A*,"[0, 9, 6, 3, 11, 10, 17, 8, 12, 1]",-2841.0,9
0,1,Bellman-Ford,None,-inf,None
0,2,BFS,"[0, 2]",1187.0,1
0,2,DFS,"[0, 1, 2]",1722.0,2
0,2,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16, 2]",-3928.0,13
0,2,A*,"[0, 19, 2]",-481.0,2
0,2,Bellman-Ford,None,-inf,None
0,3,BFS,"[0, 3]",47.0,1
0,3,DFS,"[0, 1, 2, 3]",1883.0,3
0,3,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3]",-2683.0,7
0,3,A*,"[0, 9, 6, 3]",-1488.0,3
0,3,Bellman-Ford,None,-inf,None
0,4,BFS,"[0, 4]",1178.0,1
0,4,DFS,"[0, 1, 2, 3, 4]",3046.0,4
0,4,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16, 2, 4]",-4165.0,14
0,4,A*,"[0, 18, 14, 16, 4]",-301.0,4
0,4,Bellman-Ford,None,-inf,None
0,5,BFS,"[0, 5]",1121.0,1
0,5,DFS,"[0, 1, 2, 3, 4, 5]",3571.0,5
0,5,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5]",-2858.0,9
0,5,A*,"[0, 9, 6, 3, 11, 5]",-1663.0,5
0,5,Bellman-Ford,None,-inf,None
0,6,BFS,"[0, 6]",225.0,1
0,6,DFS,"[0, 1, 2, 3, 4, 5, 6]",3594.0,6
0,6,Dijkstra,"[0, 10, 17, 8, 12, 9, 6]",-2066.0,6
0,6,A*,"[0, 9, 6]",-871.0,2
0,6,Bellman-Ford,None,-inf,None
0,7,BFS,"[0, 7]",54.0,1
0,7,DFS,"[0, 1, 2, 3, 4, 5, 6, 7]",4716.0,7
0,7,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16, 2, 4, 7]",-4347.0,15
0,7,A*,"[0, 10, 17, 8, 16, 13, 12, 7]",-1249.0,7
0,7,Bellman-Ford,None,-inf,None
0,8,BFS,"[0, 8]",726.0,1
0,8,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",5309.0,8
0,8,Dijkstra,"[0, 10, 17, 8]",-1152.0,3
0,8,A*,"[0, 10, 17, 8]",-1152.0,3
0,8,Bellman-Ford,None,-inf,None
0,9,BFS,"[0, 9]",-376.0,1
0,9,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",5949.0,9
0,9,Dijkstra,"[0, 10, 17, 8, 12, 9]",-1571.0,5
0,9,A*,"[0, 9]",-376.0,1
0,9,Bellman-Ford,None,-inf,None
0,10,BFS,"[0, 10]",-394.0,1
0,10,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5659.0,10
0,10,Dijkstra,"[0, 10]",-394.0,1
0,10,A*,"[0, 10]",-394.0,1
0,10,Bellman-Ford,None,-inf,None
0,11,BFS,"[0, 11]",-293.0,1
0,11,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",6826.0,11
0,11,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11]",-2924.0,8
0,11,A*,"[0, 11]",-293.0,1
0,11,Bellman-Ford,None,-inf,None
0,12,BFS,"[0, 12]",703.0,1
0,12,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",6836.0,12
0,12,Dijkstra,"[0, 10, 17, 8, 12]",-1373.0,4
0,12,A*,"[0, 10, 17, 8, 12]",-1373.0,4
0,12,Bellman-Ford,None,-inf,None
0,13,BFS,"[0, 13]",764.0,1
0,13,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",6541.0,13
0,13,Dijkstra,"[0, 10, 17, 8, 12, 13]",-1668.0,5
0,13,A*,"[0, 10, 17, 8, 12, 13]",-1668.0,5
0,13,Bellman-Ford,None,-inf,None
0,14,BFS,"[0, 14]",994.0,1
0,14,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",7039.0,14
0,14,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14]",-3158.0,10
0,14,A*,"[0, 19, 14]",-685.0,2
0,14,Bellman-Ford,None,-inf,None
0,15,BFS,"[0, 15]",979.0,1
0,15,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",7877.0,15
0,15,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16, 1, 15]",-4003.0,14
0,15,A*,"[0, 11, 9, 6, 15]",-1808.0,4
0,15,Bellman-Ford,None,-inf,None
0,16,BFS,"[0, 16]",388.0,1
0,16,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",9029.0,16
0,16,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16]",-3963.0,12
0,16,A*,"[0, 10, 17, 8, 16]",-1360.0,4
0,16,Bellman-Ford,None,-inf,None
0,17,BFS,"[0, 17]",504.0,1
0,17,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",9161.0,17
0,17,Dijkstra,"[0, 10, 17]",-693.0,2
0,17,A*,"[0, 10, 17]",-693.0,2
0,17,Bellman-Ford,None,-inf,None
0,18,BFS,"[0, 18]",69.0,1
0,18,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",9539.0,18
0,18,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18]",-3614.0,11
0,18,A*,"[0, 18]",69.0,1
0,18,Bellman-Ford,None,-inf,None
0,19,BFS,"[0, 19]",-23.0,1
0,19,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10413.0,19
0,19,Dijkstra,"[0, 10, 17, 8, 12, 9, 6, 3, 11, 5, 14, 18, 16, 2, 4, 19]",-4592.0,15
0,19,A*,"[0, 19]",-23.0,1
0,19,Bellman-Ford,None,-inf,None
1,2,BFS,"[1, 2]",918.0,1
1,2,DFS,"[1, 0, 2]",1728.0,2
1,2,Dijkstra,"[1, 10, 17, 8, 12, 0, 9, 6, 3, 11, 5, 14, 18, 16, 2]",-4297.0,14
1,2,A*,"[1, 14, 2]",22.0,2
1,2,Bellman-Ford,None,-inf,None
1,3,BFS,"[1, 3]",556.0,1
1,3,DFS,"[1, 0, 2, 3]",1889.0,3
1,3,Dijkstra,"[1, 10, 17, 8, 12, 0, 9, 6, 3]",-3052.0,8
1,3,A*,"[1, 15, 9, 6, 3]",-1471.0,4
1,3,Bellman-Ford,None,-inf,None
1,4,BFS,"[1, 4]",987.0,1
1,4,DFS,"[1, 0, 2, 3, 4]",3052.0,4
1,4,Dijkstra,"[1, 10, 17, 8, 12, 0, 9, 6, 3, 11, 5, 14, 18, 16, 2, 4]",-4534.0,15
1,4,A*,"[1, 14, 18, 16, 4]",-341.0,4
1,4,Bellman-Ford,None,-inf,None
1,5,BFS,"[1, 5]",625.0,1
1,5,DFS,"[1, 0, 2, 3, 4, 5]",3577.0,5
1,5,Dijkstra,"[1, 10, 17, 8, 12, 0, 9, 6, 3, 11, 5]",-3227.0,10
1,5,A*,"[1, 15, 9, 6, 3, 11, 5]",-1646.0,6
1,5,Bellman-Ford,None,-inf,None
1,6,BFS,"[1, 6]",343.0,1
1,6,DFS,"[1, 0, 2, 3, 4, 5, 6]",3600.0,6
1,6,Dijkstra,"[1, 10, 17, 8, 12, 0, 9, 6]",-2435.0,7
1,6,A*,"[1, 15, 9, 6]",-854.0,3
1,6,Bellman-Ford,None,-inf,None
1,7,BFS,"[1, 7]",314.0,1
1,7,DFS,"[1, 0, 2, 3, 4, 5, 6, 7]",4722.0,7
1,7,Dijkstra,"[1, 10, 17, 8, 12, 0, 9, 6, 3, 11, 5, 14, 18, 16, 2, 4, 7]",-4716.0,16
1,7,A*,"[1, 8, 17, 14, 18, 12, 0, 10, 7]",-1778.0,8
1,7,Bellman-Ford,None,-inf,None
1,8,BFS,"[1, 8]",-48.0,1
1,8,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8]",5315.0,8
1,8,Dijkstra,"[1, 10, 17, 8]",-857.0,3
1,8,A*,"[1, 8]",-48.0,1
1,8,Bellman-Ford,None,-inf,None
1,9,BFS,"[1, 9]",-29.0,1
1,9,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8, 9]",5955.0,9
1,9,Dijkstra,"[1, 10, 17, 8, 12, 0, 9]",-1940.0,6
1,9,A*,"[1, 9]",-29.0,1
1,9,Bellman-Ford,None,-inf,None
1,10,BFS,"[1, 10]",-99.0,1
1,10,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5665.0,10
1,10,Dijkstra,"[1, 10]",-99.0,1
1,10,A*,"[1, 10]",-99.0,1
1,10,Bellman-Ford,None,-inf,None
1,11,BFS,"[1, 11]",79.0,1
1,11,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",6832.0,11
