source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 10, 1]",1066.0,2
0,1,DFS,"[0, 10, 1]",1066.0,2
0,1,Dijkstra,"[0, 10, 1]",1066.0,2
0,1,A*,"[0, 10, 1]",1066.0,2
0,1,Bellman-Ford,"[0, 10, 1]",1066.0,2
0,2,BFS,"[0, 12, 2]",1867.0,2
0,2,DFS,"[0, 10, 1, 7, 5, 2]",3402.0,5
0,2,Dijkstra,"[0, 84, 2]",1347.0,2
0,2,A*,"[0, 84, 2]",1347.0,2
0,2,Bellman-Ford,"[0, 84, 2]",1347.0,2
0,3,BFS,"[0, 10, 3]",1220.0,2
0,3,DFS,"[0, 10, 1, 7, 5, 2, 11, 8, 18, 4, 13, 21, 12, 3]",8979.0,13
0,3,Dijkstra,"[0, 89, 58, 3]",778.0,3
0,3,A*,"[0, 89, 58, 3]",778.0,3
0,3,Bellman-Ford,"[0, 89, 58, 3]",778.0,3
0,4,BFS,"[0, 10, 4]",1084.0,2
0,4,DFS,"[0, 10, 1, 7, 5, 2, 11, 8, 18, 4]",6256.0,9
0,4,Dijkstra,"[0, 10, 4]",1084.0,2
0,4,A*,"[0, 10, 4]",1084.0,2
0,4,Bellman-Ford,"[0, 10, 4]",1084.0,2
0,5,BFS,"[0, 10, 5]",1149.0,2
0,5,DFS,"[0, 10, 1, 7, 5]",3043.0,4
0,5,Dijkstra,"[0, 10, 5]",1149.0,2
0,5,A*,"[0, 10, 5]",1149.0,2
0,5,Bellman-Ford,"[0, 10, 5]",1149.0,2
0,6,BFS,"[0, 10, 32, 6]",1292.0,3
0,6,DFS,"[0, 10, 1, 7, 5, 2, 11, 8, 18, 4, 13, 21, 12, 3, 15, 20, 9, 16, 27, 14, 17, 24, 34, 6]",15285.0,23
0,6,Dijkstra,"[0, 89, 58, 3, 79, 6]",1216.0,5
0,6,A*,"[0, 89, 58, 3, 79, 6]",1216.0,5
0,6,Bellman-Ford,"[0, 89, 58, 3, 79, 6]",1216.0,5
0,7,BFS,"[0, 46, 7]",1085.0,2
0,7,DFS,"[0, 10, 1, 7]",2013.0,3
0,7,Dijkstra,"[0, 17, 74, 7]",951.0,3
0,7,A*,"[0, 17, 74, 7]",951.0,3
0,7,Bellman-Ford,"[0, 17, 74, 7]",951.0,3
0,8,BFS,"[0, 78, 8]",2052.0,2
