source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",938.0,1
0,1,DFS,"[0, 1]",938.0,1
0,1,Dijkstra,"[0, 9, 1]",776.0,2
0,1,A*,"[0, 9, 1]",776.0,2
0,1,Bellman-Ford,"[0, 9, 1]",776.0,2
0,2,BFS,"[0, 2]",1426.0,1
0,2,DFS,"[0, 1, 3, 4, 2]",3616.0,4
0,2,Dijkstra,"[0, 19, 2]",1023.0,2
0,2,A*,"[0, 19, 2]",1023.0,2
0,2,Bellman-Ford,"[0, 19, 2]",1023.0,2
0,3,BFS,"[0, 3]",597.0,1
0,3,DFS,"[0, 1, 3]",1682.0,2
0,3,Dijkstra,"[0, 3]",597.0,1
0,3,A*,"[0, 3]",597.0,1
0,3,Bellman-Ford,"[0, 3]",597.0,1
0,4,BFS,"[0, 4]",1312.0,1
0,4,DFS,"[0, 1, 3, 4]",3022.0,3
0,4,Dijkstra,"[0, 4]",1312.0,1
0,4,A*,"[0, 4]",1312.0,1
0,4,Bellman-Ford,"[0, 4]",1312.0,1
0,5,BFS,"[0, 5]",1277.0,1
0,5,DFS,"[0, 1, 3, 4, 2, 5]",3969.0,5
0,5,Dijkstra,"[0, 9, 6, 5]",1186.0,3
0,5,A*,"[0, 9, 6, 5]",1186.0,3
0,5,Bellman-Ford,"[0, 9, 6, 5]",1186.0,3
0,6,BFS,"[0, 1, 6]",1634.0,2
0,6,DFS,"[0, 1, 3, 4, 2, 5, 6]",4526.0,6
0,6,Dijkstra,"[0, 9, 6]",597.0,2
0,6,A*,"[0, 9, 6]",597.0,2
0,6,Bellman-Ford,"[0, 9, 6]",597.0,2
0,7,BFS,"[0, 7]",623.0,1
0,7,DFS,"[0, 1, 3, 4, 2, 5, 6, 7]",5801.0,7
0,7,Dijkstra,"[0, 7]",623.0,1
0,7,A*,"[0, 7]",623.0,1
0,7,Bellman-Ford,"[0, 7]",623.0,1
0,8,BFS,"[0, 8]",981.0,1
0,8,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8]",6596.0,8
0,8,Dijkstra,"[0, 10, 8]",900.0,2
0,8,A*,"[0, 10, 8]",900.0,2
0,8,Bellman-Ford,"[0, 10, 8]",900.0,2
0,9,BFS,"[0, 9]",312.0,1
0,9,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9]",7631.0,9
0,9,Dijkstra,"[0, 9]",312.0,1
0,9,A*,"[0, 9]",312.0,1
0,9,Bellman-Ford,"[0, 9]",312.0,1
0,10,BFS,"[0, 10]",246.0,1
0,10,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10]",9672.0,11
0,10,Dijkstra,"[0, 10]",246.0,1
0,10,A*,"[0, 10]",246.0,1
0,10,Bellman-Ford,"[0, 10]",246.0,1
0,11,BFS,"[0, 1, 11]",1490.0,2
