source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",342.0,1
0,1,DFS,"[0, 1]",342.0,1
0,1,Dijkstra,"[0, 1]",342.0,1
0,1,A*,"[0, 1]",342.0,1
0,1,Bellman-Ford,"[0, 1]",342.0,1
0,2,BFS,"[0, 2]",893.0,1
0,2,DFS,"[0, 1, 3, 5, 4, 2]",2180.0,5
0,2,Dijkstra,"[0, 2]",893.0,1
0,2,A*,"[0, 2]",893.0,1
0,2,Bellman-Ford,"[0, 2]",893.0,1
0,3,BFS,"[0, 3]",444.0,1
0,3,DFS,"[0, 1, 3]",529.0,2
0,3,Dijkstra,"[0, 26, 3]",414.0,2
0,3,A*,"[0, 26, 3]",414.0,2
0,3,Bellman-Ford,"[0, 26, 3]",414.0,2
0,4,BFS,"[0, 4]",724.0,1
0,4,DFS,"[0, 1, 3, 5, 4]",1600.0,4
0,4,Dijkstra,"[0, 4]",724.0,1
0,4,A*,"[0, 4]",724.0,1
0,4,Bellman-Ford,"[0, 4]",724.0,1
0,5,BFS,"[0, 5]",705.0,1
0,5,DFS,"[0, 1, 3, 5]",1019.0,3
0,5,Dijkstra,"[0, 30, 5]",699.0,2
0,5,A*,"[0, 39, 5]",699.0,2
0,5,Bellman-Ford,"[0, 30, 5]",699.0,2
0,6,BFS,"[0, 6]",450.0,1
0,6,DFS,"[0, 1, 3, 5, 4, 2, 7, 6]",3800.0,7
0,6,Dijkstra,"[0, 6]",450.0,1
0,6,A*,"[0, 6]",450.0,1
0,6,Bellman-Ford,"[0, 6]",450.0,1
0,7,BFS,"[0, 7]",420.0,1
0,7,DFS,"[0, 1, 3, 5, 4, 2, 7]",3074.0,6
0,7,Dijkstra,"[0, 7]",420.0,1
0,7,A*,"[0, 7]",420.0,1
0,7,Bellman-Ford,"[0, 7]",420.0,1
0,8,BFS,"[0, 8]",444.0,1
0,8,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8]",4854.0,9
0,8,Dijkstra,"[0, 8]",444.0,1
0,8,A*,"[0, 8]",444.0,1
0,8,Bellman-Ford,"[0, 8]",444.0,1
0,9,BFS,"[0, 9]",290.0,1
