source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",472.0,1
0,1,DFS,"[0, 1]",472.0,1
0,1,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1]",-3243.0,18
0,1,A*,"[0, 30, 1]",-283.0,2
0,1,Bellman-Ford,None,-inf,None
0,2,BFS,"[0, 2]",632.0,1
0,2,DFS,"[0, 1, 3, 5, 4, 2]",2382.0,5
0,2,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25, 42, 23, 2]",-5164.0,38
0,2,A*,"[0, 28, 19, 2]",4.0,3
0,2,Bellman-Ford,None,-inf,None
0,3,BFS,"[0, 3]",817.0,1
0,3,DFS,"[0, 1, 3]",658.0,2
0,3,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3]",-3769.0,23
0,3,A*,"[0, 27, 31, 3]",-467.0,3
0,3,Bellman-Ford,None,-inf,None
0,4,BFS,"[0, 4]",925.0,1
0,4,DFS,"[0, 1, 3, 5, 4]",1820.0,4
0,4,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4]",-4874.0,31
0,4,A*,"[0, 35, 44, 45, 47, 14, 4]",-641.0,6
0,4,Bellman-Ford,None,-inf,None
0,5,BFS,"[0, 5]",850.0,1
0,5,DFS,"[0, 1, 3, 5]",1319.0,3
0,5,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25, 42, 23, 46, 5]",-5525.0,39
0,5,A*,"[0, 39, 31, 5]",-134.0,3
0,5,Bellman-Ford,None,-inf,None
0,6,BFS,"[0, 6]",355.0,1
0,6,DFS,"[0, 1, 3, 5, 4, 2, 7, 6]",4494.0,7
0,6,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6]",-3656.0,21
0,6,A*,"[0, 27, 31, 3, 39, 1, 6]",-801.0,6
0,6,Bellman-Ford,None,-inf,None
0,7,BFS,"[0, 7]",165.0,1
0,7,DFS,"[0, 1, 3, 5, 4, 2, 7]",3386.0,6
0,7,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7]",-2766.0,12
0,7,A*,"[0, 24, 17, 13, 8, 12, 41, 33, 30, 23, 46, 7]",-2140.0,11
0,7,Bellman-Ford,None,-inf,None
0,8,BFS,"[0, 8]",31.0,1
0,8,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8]",5975.0,9
0,8,Dijkstra,"[0, 30, 43, 8]",-473.0,3
0,8,A*,"[0, 24, 13, 8]",-766.0,3
0,8,Bellman-Ford,None,-inf,None
0,9,BFS,"[0, 9]",603.0,1
0,9,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9]",5258.0,8
0,9,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9]",-4413.0,26
0,9,A*,"[0, 30, 43, 27, 22, 9]",-599.0,5
0,9,Bellman-Ford,None,-inf,None
0,10,BFS,"[0, 3, 10]",895.0,2
0,10,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10]",5902.0,10
0,10,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10]",-1890.0,8
0,10,A*,"[0, 30, 10]",-319.0,2
0,10,Bellman-Ford,None,-inf,None
0,11,BFS,"[0, 1, 11]",1114.0,2
0,11,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11]",6635.0,11
0,11,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 11]",-4371.0,27
0,11,A*,"[0, 27, 31, 3, 39, 1, 26, 32, 6, 15, 11]",-844.0,10
0,11,Bellman-Ford,None,-inf,None
0,12,BFS,"[0, 12]",50.0,1
0,12,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12]",7047.0,12
0,12,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12]",-2853.0,14
0,12,A*,"[0, 24, 36, 10, 43, 8, 12]",-944.0,6
0,12,Bellman-Ford,None,-inf,None
0,13,BFS,"[0, 13]",580.0,1
0,13,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13]",7796.0,13
0,13,Dijkstra,"[0, 30, 43, 8, 24, 13]",-964.0,5
0,13,A*,"[0, 24, 13]",-405.0,2
0,13,Bellman-Ford,None,-inf,None
0,14,BFS,"[0, 14]",343.0,1
0,14,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14]",8926.0,14
0,14,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14]",-4734.0,30
0,14,A*,"[0, 28, 19, 38, 45, 47, 14]",-638.0,6
0,14,Bellman-Ford,None,-inf,None
0,15,BFS,"[0, 15]",886.0,1
0,15,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15]",9979.0,15
0,15,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 15]",-3739.0,22
0,15,A*,"[0, 22, 39, 31, 3, 20, 15]",-792.0,6
0,15,Bellman-Ford,None,-inf,None
0,16,BFS,"[0, 16]",712.0,1
0,16,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16]",11074.0,16
0,16,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16]",-2562.0,11
0,16,A*,"[0, 30, 16]",-358.0,2
0,16,Bellman-Ford,None,-inf,None
0,17,BFS,"[0, 1, 17]",1420.0,2
0,17,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17]",10943.0,17
0,17,Dijkstra,"[0, 30, 43, 8, 24, 13, 17]",-1287.0,6
0,17,A*,"[0, 24, 17]",-401.0,2
0,17,Bellman-Ford,None,-inf,None
0,18,BFS,"[0, 1, 18]",1051.0,2
0,18,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18]",11442.0,18
0,18,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25, 18]",-5283.0,36
0,18,A*,"[0, 35, 44, 45, 47, 14, 4, 18]",-819.0,7
0,18,Bellman-Ford,None,-inf,None
0,19,BFS,"[0, 1, 19]",1557.0,2
0,19,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",11609.0,19
0,19,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 19]",-4887.0,31
0,19,A*,"[0, 28, 19]",-105.0,2
0,19,Bellman-Ford,None,-inf,None
0,20,BFS,"[0, 1, 20]",706.0,2
0,20,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",12250.0,20
0,20,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20]",-3479.0,20
0,20,A*,"[0, 39, 31, 3, 20]",-574.0,4
0,20,Bellman-Ford,None,-inf,None
0,21,BFS,"[0, 1, 21]",903.0,2
0,21,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",12445.0,21
0,21,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21]",-1496.0,7
0,21,A*,"[0, 30, 10, 32, 21]",-578.0,4
0,21,Bellman-Ford,None,-inf,None
0,22,BFS,"[0, 22]",-45.0,1
0,22,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",12712.0,22
0,22,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22]",-3376.0,19
0,22,A*,"[0, 22]",-45.0,1
0,22,Bellman-Ford,None,-inf,None
0,23,BFS,"[0, 1, 23]",1532.0,2
0,23,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",13540.0,23
0,23,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25, 42, 23]",-5527.0,37
0,23,A*,"[0, 30, 23]",-295.0,2
0,23,Bellman-Ford,None,-inf,None
0,24,BFS,"[0, 24]",-146.0,1
0,24,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",13498.0,24
0,24,Dijkstra,"[0, 30, 43, 8, 24]",-705.0,4
0,24,A*,"[0, 24]",-146.0,1
0,24,Bellman-Ford,None,-inf,None
0,25,BFS,"[0, 25]",712.0,1
0,25,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",14377.0,25
0,25,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25]",-5445.0,35
0,25,A*,"[0, 24, 13, 8, 25]",-542.0,4
0,25,Bellman-Ford,None,-inf,None
0,26,BFS,"[0, 26]",56.0,1
0,26,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",15410.0,26
0,26,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26]",-3704.0,22
0,26,A*,"[0, 30, 43, 27, 22, 9, 1, 26]",-862.0,7
0,26,Bellman-Ford,None,-inf,None
0,27,BFS,"[0, 27]",-7.0,1
0,27,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27]",16335.0,28
0,27,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25, 42, 23, 27]",-5338.0,38
0,27,A*,"[0, 27]",-7.0,1
0,27,Bellman-Ford,None,-inf,None
0,28,BFS,"[0, 28]",-56.0,1
0,28,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28]",16032.0,27
0,28,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28]",-2412.0,10
0,28,A*,"[0, 28]",-56.0,1
0,28,Bellman-Ford,None,-inf,None
0,29,BFS,"[0, 29]",800.0,1
0,29,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29]",17187.0,29
0,29,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37, 25, 29]",-5393.0,36
0,29,A*,"[0, 35, 37, 25, 29]",53.0,4
0,29,Bellman-Ford,None,-inf,None
0,30,BFS,"[0, 30]",-219.0,1
0,30,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30]",18215.0,30
0,30,Dijkstra,"[0, 30]",-219.0,1
0,30,A*,"[0, 30]",-219.0,1
0,30,Bellman-Ford,None,-inf,None
0,31,BFS,"[0, 31]",812.0,1
0,31,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31]",18888.0,31
0,31,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31]",-4242.0,25
0,31,A*,"[0, 39, 31]",-289.0,2
0,31,Bellman-Ford,None,-inf,None
0,32,BFS,"[0, 1, 32]",757.0,2
0,32,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32]",19360.0,32
0,32,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32]",-2119.0,9
0,32,A*,"[0, 30, 43, 27, 31, 9, 32]",-1078.0,6
0,32,Bellman-Ford,None,-inf,None
0,33,BFS,"[0, 33]",100.0,1
0,33,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32, 33]",19378.0,33
0,33,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33]",-2810.0,13
0,33,A*,"[0, 30, 43, 8, 24, 17, 21, 10, 46, 33]",-1786.0,9
0,33,Bellman-Ford,None,-inf,None
0,34,BFS,"[0, 34]",834.0,1
0,34,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32, 33, 35, 36, 34]",21428.0,36
0,34,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34]",-5144.0,32
0,34,A*,"[0, 35, 44, 45, 47, 14, 4, 34]",-911.0,7
0,34,Bellman-Ford,None,-inf,None
0,35,BFS,"[0, 35]",83.0,1
0,35,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32, 33, 35]",20080.0,34
0,35,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35]",-5363.0,33
0,35,A*,"[0, 35]",83.0,1
0,35,Bellman-Ford,None,-inf,None
0,36,BFS,"[0, 36]",678.0,1
0,36,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32, 33, 35, 36]",20369.0,35
0,36,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36]",-3228.0,17
0,36,A*,"[0, 24, 36]",-263.0,2
0,36,Bellman-Ford,None,-inf,None
0,37,BFS,"[0, 37]",715.0,1
0,37,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 27, 29, 30, 31, 32, 33, 35, 36, 34, 37]",21518.0,37
0,37,Dijkstra,"[0, 30, 43, 8, 24, 13, 17, 21, 10, 32, 28, 16, 7, 33, 12, 41, 40, 36, 1, 22, 20, 6, 26, 3, 39, 31, 9, 44, 45, 47, 14, 4, 34, 35, 37]",-5473.0,34
0,37,A*,"[0, 35, 37]",-27.0,2
0,37,Bellman-Ford,None,-inf,None
