source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 4, 1]",1331.0,2
0,1,DFS,"[0, 2, 5, 1]",853.0,3
0,1,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1]",-2666.0,13
0,1,A*,"[0, 30, 43, 27, 31, 9, 1]",-1168.0,6
0,1,Bellman-Ford,None,-inf,None
0,2,BFS,"[0, 2]",632.0,1
0,2,DFS,"[0, 2]",632.0,1
0,2,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1, 22, 39, 27, 26, 40, 28, 16, 7, 34, 35, 44, 45, 4, 38, 19, 2]",-3914.0,29
0,2,A*,"[0, 28, 31, 2]",65.0,3
0,2,Bellman-Ford,None,-inf,None
0,3,BFS,"[0, 5, 3]",1337.0,2
0,3,DFS,"[0, 2, 5, 1, 4, 6, 7, 8, 10, 11, 3]",3834.0,10
0,3,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1, 22, 39, 27, 26, 40, 28, 16, 7, 34, 35, 44, 45, 4, 38, 19, 49, 20, 6, 15, 11, 3]",-4002.0,34
0,3,A*,"[0, 27, 31, 3]",-467.0,3
0,3,Bellman-Ford,None,-inf,None
0,4,BFS,"[0, 4]",925.0,1
0,4,DFS,"[0, 2, 5, 1, 4]",1233.0,4
0,4,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1, 22, 39, 27, 26, 40, 28, 16, 7, 34, 35, 44, 45, 4]",-3817.0,26
0,4,A*,"[0, 35, 44, 45, 4]",-59.0,4
0,4,Bellman-Ford,None,-inf,None
0,5,BFS,"[0, 5]",850.0,1
0,5,DFS,"[0, 2, 5]",643.0,2
0,5,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1, 22, 39, 27, 26, 40, 28, 16, 7, 34, 35, 44, 45, 4, 38, 19, 49, 20, 6, 14, 5]",-4353.0,33
0,5,A*,"[0, 39, 27, 31, 5]",-312.0,4
0,5,Bellman-Ford,None,-inf,None
0,6,BFS,"[0, 4, 6]",1446.0,2
0,6,DFS,"[0, 2, 5, 1, 4, 6]",1754.0,5
0,6,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1, 22, 39, 27, 26, 40, 28, 16, 7, 34, 35, 44, 45, 4, 38, 19, 49, 20, 6]",-4361.0,31
0,6,A*,"[0, 27, 31, 3, 20, 6]",-761.0,5
0,6,Bellman-Ford,None,-inf,None
0,7,BFS,"[0, 7]",165.0,1
0,7,DFS,"[0, 2, 5, 1, 4, 6, 7]",2719.0,6
0,7,Dijkstra,"[0, 30, 43, 8, 24, 13, 12, 17, 21, 10, 32, 31, 9, 1, 22, 39, 27, 26, 40, 28, 16, 7]",-3455.0,21
0,7,A*,"[0, 30, 43, 8, 24, 17, 13, 16, 7]",-1349.0,8
0,7,Bellman-Ford,None,-inf,None
0,8,BFS,"[0, 2, 8]",1275.0,2
0,8,DFS,"[0, 2, 5, 1, 4, 6, 7, 8]",3201.0,7
0,8,Dijkstra,"[0, 30, 43, 8]",-473.0,3
0,8,A*,"[0, 30, 43, 8]",-473.0,3
0,8,Bellman-Ford,None,-inf,None
0,9,BFS,"[0, 9]",603.0,1
