source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",312.0,1
0,1,DFS,"[0, 1]",312.0,1
0,1,Dijkstra,"[0, 30, 9, 1]",260.0,3
0,1,A*,"[0, 1]",312.0,1
0,1,Bellman-Ford,None,-inf,None
0,2,BFS,"[0, 2]",819.0,1
0,2,DFS,"[0, 1, 3, 5, 4, 2]",1981.0,5
0,2,Dijkstra,"[0, 30, 28, 19, 2]",695.0,4
0,2,A*,"[0, 28, 19, 2]",742.0,3
0,2,Bellman-Ford,None,-inf,None
0,3,BFS,"[0, 3]",441.0,1
0,3,DFS,"[0, 1, 3]",455.0,2
0,3,Dijkstra,"[0, 26, 3]",278.0,2
0,3,A*,"[0, 26, 3]",278.0,2
0,3,Bellman-Ford,None,-inf,None
0,4,BFS,"[0, 4]",702.0,1
0,4,DFS,"[0, 1, 3, 5, 4]",1447.0,4
0,4,Dijkstra,"[0, 30, 16, 35, 44, 18, 4]",523.0,6
0,4,A*,"[0, 30, 16, 18, 4]",537.0,4
0,4,Bellman-Ford,None,-inf,None
0,5,BFS,"[0, 5]",676.0,1
0,5,DFS,"[0, 1, 3, 5]",919.0,3
0,5,Dijkstra,"[0, 30, 32, 31, 5]",528.0,4
0,5,A*,"[0, 39, 31, 5]",518.0,3
0,5,Bellman-Ford,None,-inf,None
0,6,BFS,"[0, 6]",395.0,1
0,6,DFS,"[0, 1, 3, 5, 4, 2, 7, 6]",3566.0,7
0,6,Dijkstra,"[0, 30, 32, 6]",350.0,3
0,6,A*,"[0, 6]",395.0,1
0,6,Bellman-Ford,None,-inf,None
0,7,BFS,"[0, 7]",347.0,1
0,7,DFS,"[0, 1, 3, 5, 4, 2, 7]",2842.0,6
0,7,Dijkstra,"[0, 30, 7]",329.0,2
0,7,A*,"[0, 7]",347.0,1
0,7,Bellman-Ford,None,-inf,None
0,8,BFS,"[0, 8]",354.0,1
0,8,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8]",4578.0,9
0,8,Dijkstra,"[0, 8]",354.0,1
0,8,A*,"[0, 8]",354.0,1
0,8,Bellman-Ford,None,-inf,None
0,9,BFS,"[0, 9]",281.0,1
0,9,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9]",3931.0,8
0,9,Dijkstra,"[0, 30, 9]",257.0,2
0,9,A*,"[0, 30, 9]",257.0,2
0,9,Bellman-Ford,None,-inf,None
0,10,BFS,"[0, 3, 10]",802.0,2
0,10,DFS,"[0, 1, 3, 5, 4, 2, 7, 6, 9, 8, 10]",4847.0,10
0,10,Dijkstra,"[0, 30, 10]",142.0,2
