source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 10, 1]",492.0,2
0,1,DFS,"[0, 10, 1]",492.0,2
0,1,Dijkstra,"[0, 10, 9, 1]",434.0,3
0,1,A*,"[0, 10, 9, 1]",434.0,3
0,1,Bellman-Ford,"[0, 10, 9, 1]",434.0,3
0,2,BFS,"[0, 12, 2]",1316.0,2
0,2,DFS,"[0, 10, 1, 7, 5, 2]",2093.0,5
0,2,Dijkstra,"[0, 89, 58, 3, 79, 6, 98, 2]",850.0,7
0,2,A*,"[0, 84, 2]",886.0,2
0,2,Bellman-Ford,"[0, 89, 58, 3, 79, 6, 98, 2]",850.0,7
0,3,BFS,"[0, 10, 3]",599.0,2
0,3,DFS,"[0, 10, 1, 7, 5, 2, 11, 8, 18, 4, 13, 21, 12, 3]",5950.0,13
0,3,Dijkstra,"[0, 89, 58, 3]",332.0,3
0,3,A*,"[0, 89, 58, 3]",332.0,3
0,3,Bellman-Ford,"[0, 89, 58, 3]",332.0,3
0,4,BFS,"[0, 10, 4]",668.0,2
0,4,DFS,"[0, 10, 1, 7, 5, 2, 11, 8, 18, 4]",4290.0,9
0,4,Dijkstra,"[0, 85, 35, 4]",566.0,3
0,4,A*,"[0, 85, 4]",643.0,2
0,4,Bellman-Ford,"[0, 85, 35, 4]",566.0,3
0,5,BFS,"[0, 10, 5]",726.0,2
0,5,DFS,"[0, 10, 1, 7, 5]",1881.0,4
0,5,Dijkstra,"[0, 10, 5]",726.0,2
0,5,A*,"[0, 84, 5]",745.0,2
0,5,Bellman-Ford,"[0, 10, 5]",726.0,2
0,6,BFS,"[0, 10, 32, 6]",571.0,3
0,6,DFS,"[0, 10, 1, 7, 5, 2, 11, 8, 18, 4, 13, 21, 12, 3, 15, 20, 9, 16, 27, 14, 17, 24, 34, 6]",10404.0,23
0,6,Dijkstra,"[0, 89, 58, 3, 79, 6]",389.0,5
0,6,A*,"[0, 89, 58, 3, 79, 6]",389.0,5
