source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 4, 9, 1]",1442.0,3
0,1,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1]",4693.0,10
0,1,Dijkstra,"[0, 30, 46, 10, 1]",1020.0,4
0,1,A*,"[0, 30, 46, 10, 1]",1020.0,4
0,1,Bellman-Ford,"[0, 30, 46, 10, 1]",1020.0,4
0,2,BFS,"[0, 4, 2]",1172.0,2
0,2,DFS,"[0, 4, 2]",1172.0,2
0,2,Dijkstra,"[0, 39, 2]",909.0,2
0,2,A*,"[0, 39, 2]",909.0,2
0,2,Bellman-Ford,"[0, 39, 2]",909.0,2
0,3,BFS,"[0, 5, 24, 3]",2130.0,3
0,3,DFS,"[0, 4, 2, 8, 7, 6, 11, 3]",3588.0,7
0,3,Dijkstra,"[0, 39, 27, 11, 3]",1079.0,4
0,3,A*,"[0, 39, 27, 11, 3]",1079.0,4
0,3,Bellman-Ford,"[0, 39, 27, 11, 3]",1079.0,4
0,4,BFS,"[0, 4]",646.0,1
0,4,DFS,"[0, 4]",646.0,1
0,4,Dijkstra,"[0, 4]",646.0,1
0,4,A*,"[0, 4]",646.0,1
0,4,Bellman-Ford,"[0, 4]",646.0,1
0,5,BFS,"[0, 5]",633.0,1
0,5,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5]",8380.0,18
0,5,Dijkstra,"[0, 5]",633.0,1
0,5,A*,"[0, 5]",633.0,1
0,5,Bellman-Ford,"[0, 5]",633.0,1
0,6,BFS,"[0, 4, 13, 6]",1974.0,3
0,6,DFS,"[0, 4, 2, 8, 7, 6]",3019.0,5
0,6,Dijkstra,"[0, 30, 46, 21, 6]",1127.0,4
0,6,A*,"[0, 30, 46, 21, 6]",1127.0,4
0,6,Bellman-Ford,"[0, 30, 46, 21, 6]",1127.0,4
0,7,BFS,"[0, 4, 8, 7]",1420.0,3
0,7,DFS,"[0, 4, 2, 8, 7]",2391.0,4
0,7,Dijkstra,"[0, 30, 46, 7]",504.0,3
0,7,A*,"[0, 30, 46, 7]",504.0,3
0,7,Bellman-Ford,"[0, 30, 46, 7]",504.0,3
0,8,BFS,"[0, 4, 8]",1222.0,2
0,8,DFS,"[0, 4, 2, 8]",2193.0,3
0,8,Dijkstra,"[0, 30, 46, 10, 8]",1018.0,4
0,8,A*,"[0, 30, 46, 10, 8]",1018.0,4
0,8,Bellman-Ford,"[0, 30, 46, 10, 8]",1018.0,4
0,9,BFS,"[0, 4, 9]",1369.0,2
0,9,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9]",4620.0,9
0,9,Dijkstra,"[0, 30, 46, 21, 9]",957.0,4
0,9,A*,"[0, 30, 46, 21, 9]",957.0,4
0,9,Bellman-Ford,"[0, 30, 46, 21, 9]",957.0,4
0,10,BFS,"[0, 4, 10]",1283.0,2
0,10,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10]",6472.0,14
0,10,Dijkstra,"[0, 30, 46, 10]",663.0,3
0,10,A*,"[0, 30, 46, 10]",663.0,3
0,10,Bellman-Ford,"[0, 30, 46, 10]",663.0,3
0,11,BFS,"[0, 16, 11]",1283.0,2
0,11,DFS,"[0, 4, 2, 8, 7, 6, 11]",3353.0,6
0,11,Dijkstra,"[0, 39, 27, 11]",844.0,3
0,11,A*,"[0, 39, 27, 11]",844.0,3
0,11,Bellman-Ford,"[0, 39, 27, 11]",844.0,3
0,12,BFS,"[0, 4, 13, 12]",1521.0,3
0,12,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12]",4180.0,8
0,12,Dijkstra,"[0, 30, 46, 7, 12]",841.0,4
0,12,A*,"[0, 30, 46, 7, 12]",841.0,4
0,12,Bellman-Ford,"[0, 30, 46, 7, 12]",841.0,4
0,13,BFS,"[0, 4, 13]",1175.0,2
0,13,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13]",6046.0,13
0,13,Dijkstra,"[0, 16, 13]",809.0,2
0,13,A*,"[0, 16, 13]",809.0,2
0,13,Bellman-Ford,"[0, 16, 13]",809.0,2
0,14,BFS,"[0, 4, 14]",880.0,2
0,14,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15, 21, 29, 14]",10576.0,22
0,14,Dijkstra,"[0, 39, 14]",823.0,2
0,14,A*,"[0, 39, 14]",823.0,2
0,14,Bellman-Ford,"[0, 39, 14]",823.0,2
0,15,BFS,"[0, 5, 15]",1009.0,2
0,15,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15]",8756.0,19
0,15,Dijkstra,"[0, 39, 27, 15]",747.0,3
0,15,A*,"[0, 39, 27, 15]",747.0,3
0,15,Bellman-Ford,"[0, 39, 27, 15]",747.0,3
0,16,BFS,"[0, 16]",453.0,1
0,16,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16]",6905.0,15
0,16,Dijkstra,"[0, 16]",453.0,1
0,16,A*,"[0, 16]",453.0,1
0,16,Bellman-Ford,"[0, 16]",453.0,1
0,17,BFS,"[0, 39, 17]",1009.0,2
0,17,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17]",5333.0,11
0,17,Dijkstra,"[0, 30, 46, 21, 17]",874.0,4
0,17,A*,"[0, 30, 46, 21, 17]",874.0,4
0,17,Bellman-Ford,"[0, 30, 46, 21, 17]",874.0,4
0,18,BFS,"[0, 16, 18]",675.0,2
0,18,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18]",7127.0,16
0,18,Dijkstra,"[0, 16, 18]",675.0,2
0,18,A*,"[0, 16, 18]",675.0,2
0,18,Bellman-Ford,"[0, 16, 18]",675.0,2
0,19,BFS,"[0, 5, 19]",927.0,2
0,19,DFS,"[0, 4, 2, 8, 7, 6, 11, 3, 12, 9, 1, 17, 41, 13, 10, 16, 18, 22, 5, 15, 21, 29, 14, 20, 30, 25, 23, 27, 19]",13399.0,28
