source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",804.0,1
0,1,DFS,"[0, 1]",804.0,1
0,1,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 1]",-3139.0,12
0,1,A*,"[0, 9, 6, 15, 11, 10, 17, 8, 16, 1]",-2792.0,9
0,1,Bellman-Ford,None,-inf,None
0,2,BFS,"[0, 2]",1187.0,1
0,2,DFS,"[0, 1, 3, 4, 2]",2384.0,4
0,2,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 7, 19, 2]",-2816.0,14
0,2,A*,"[0, 19, 2]",-481.0,2
0,2,Bellman-Ford,None,-inf,None
0,3,BFS,"[0, 3]",47.0,1
0,3,DFS,"[0, 1, 3]",1360.0,2
0,3,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3]",-1927.0,7
0,3,A*,"[0, 9, 6, 3]",-1488.0,3
0,3,Bellman-Ford,None,-inf,None
0,4,BFS,"[0, 4]",1178.0,1
0,4,DFS,"[0, 1, 3, 4]",2523.0,3
0,4,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 7, 19, 2, 4]",-3053.0,15
0,4,A*,"[0, 18, 14, 16, 2, 4]",-969.0,5
0,4,Bellman-Ford,None,-inf,None
0,5,BFS,"[0, 5]",1121.0,1
0,5,DFS,"[0, 1, 3, 4, 2, 5]",2009.0,5
0,5,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 5]",-2659.0,11
0,5,A*,"[0, 9, 6, 3, 14, 16, 2, 5]",-2021.0,7
0,5,Bellman-Ford,None,-inf,None
0,6,BFS,"[0, 1, 6]",1147.0,2
0,6,DFS,"[0, 1, 3, 4, 2, 5, 6]",2032.0,6
0,6,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6]",-1885.0,8
0,6,A*,"[0, 9, 6]",-871.0,2
0,6,Bellman-Ford,None,-inf,None
0,7,BFS,"[0, 7]",54.0,1
0,7,DFS,"[0, 1, 3, 4, 2, 5, 6, 7]",3154.0,7
0,7,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 7]",-2547.0,12
0,7,A*,"[0, 10, 17, 8, 16, 14, 18, 3, 12, 13, 7]",-1533.0,10
0,7,Bellman-Ford,None,-inf,None
0,8,BFS,"[0, 8]",726.0,1
0,8,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8]",3747.0,8
0,8,Dijkstra,"[0, 10, 17, 8]",-1152.0,3
0,8,A*,"[0, 10, 17, 8]",-1152.0,3
0,8,Bellman-Ford,None,-inf,None
0,9,BFS,"[0, 9]",-376.0,1
0,9,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9]",4387.0,9
0,9,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9]",-3193.0,11
0,9,A*,"[0, 9]",-376.0,1
0,9,Bellman-Ford,None,-inf,None
0,10,BFS,"[0, 10]",-394.0,1
0,10,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10]",6268.0,11
0,10,Dijkstra,"[0, 10]",-394.0,1
0,10,A*,"[0, 10]",-394.0,1
0,10,Bellman-Ford,None,-inf,None
0,11,BFS,"[0, 1, 11]",883.0,2
0,11,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11]",7146.0,13
0,11,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11]",-2725.0,10
0,11,A*,"[0, 9, 6, 15, 11]",-1711.0,4
0,11,Bellman-Ford,None,-inf,None
0,12,BFS,"[0, 12]",703.0,1
0,12,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12]",5573.0,10
0,12,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 7, 12]",-2814.0,13
0,12,A*,"[0, 10, 17, 8, 16, 12]",-1092.0,5
0,12,Bellman-Ford,None,-inf,None
0,13,BFS,"[0, 13]",764.0,1
0,13,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13]",6291.0,12
0,13,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 1, 13]",-2803.0,13
0,13,A*,"[0, 10, 17, 8, 16, 14, 18, 3, 12, 13]",-1941.0,9
0,13,Bellman-Ford,None,-inf,None
0,14,BFS,"[0, 14]",994.0,1
0,14,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11, 14]",8278.0,14
0,14,Dijkstra,"[0, 10, 17, 8, 16, 14]",-1551.0,5
0,14,A*,"[0, 19, 14]",-685.0,2
0,14,Bellman-Ford,None,-inf,None
0,15,BFS,"[0, 15]",979.0,1
0,15,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11, 14, 15]",9116.0,15
0,15,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15]",-2437.0,9
0,15,A*,"[0, 9, 6, 15]",-1423.0,3
0,15,Bellman-Ford,None,-inf,None
0,16,BFS,"[0, 1, 16]",1099.0,2
0,16,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11, 14, 15, 16]",10268.0,16
0,16,Dijkstra,"[0, 10, 17, 8, 16]",-1360.0,4
0,16,A*,"[0, 10, 17, 8, 16]",-1360.0,4
0,16,Bellman-Ford,None,-inf,None
0,17,BFS,"[0, 17]",504.0,1
0,17,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11, 14, 15, 16, 17]",10400.0,17
0,17,Dijkstra,"[0, 10, 17]",-693.0,2
0,17,A*,"[0, 10, 17]",-693.0,2
0,17,Bellman-Ford,None,-inf,None
0,18,BFS,"[0, 18]",69.0,1
0,18,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11, 14, 15, 16, 17, 18]",10778.0,18
0,18,Dijkstra,"[0, 10, 17, 8, 16, 14, 18]",-2007.0,6
0,18,A*,"[0, 18]",69.0,1
0,18,Bellman-Ford,None,-inf,None
0,19,BFS,"[0, 19]",-23.0,1
0,19,DFS,"[0, 1, 3, 4, 2, 5, 6, 7, 8, 9, 12, 10, 13, 11, 14, 15, 16, 17, 18, 19]",11652.0,19
0,19,Dijkstra,"[0, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 7, 19]",-2358.0,13
0,19,A*,"[0, 19]",-23.0,1
0,19,Bellman-Ford,None,-inf,None
1,2,BFS,"[1, 0, 2]",1728.0,2
1,2,DFS,"[1, 0, 2]",1728.0,2
1,2,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 0, 19, 2]",-3497.0,14
1,2,A*,"[1, 14, 2]",22.0,2
1,2,Bellman-Ford,None,-inf,None
1,3,BFS,"[1, 3]",556.0,1
1,3,DFS,"[1, 0, 2, 3]",1889.0,3
1,3,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3]",-1632.0,7
1,3,A*,"[1, 15, 11, 3]",-679.0,3
1,3,Bellman-Ford,None,-inf,None
1,4,BFS,"[1, 4]",987.0,1
1,4,DFS,"[1, 0, 2, 3, 4]",3052.0,4
1,4,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 0, 19, 2, 4]",-3734.0,15
1,4,A*,"[1, 14, 18, 8, 17, 19, 2, 4]",-1195.0,7
1,4,Bellman-Ford,None,-inf,None
1,5,BFS,"[1, 5]",625.0,1
1,5,DFS,"[1, 0, 2, 3, 4, 5]",3577.0,5
1,5,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 0, 19, 2, 5]",-3872.0,15
1,5,A*,"[1, 15, 11, 5]",-279.0,3
1,5,Bellman-Ford,None,-inf,None
1,6,BFS,"[1, 6]",343.0,1
1,6,DFS,"[1, 0, 2, 3, 4, 5, 6]",3600.0,6
1,6,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3, 6]",-1590.0,8
1,6,A*,"[1, 15, 11, 3, 6]",-637.0,4
1,6,Bellman-Ford,None,-inf,None
1,7,BFS,"[1, 0, 7]",595.0,2
1,7,DFS,"[1, 0, 2, 3, 4, 5, 6, 7]",4722.0,7
1,7,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9, 0, 19, 2, 5, 12, 13, 7]",-3497.0,18
1,7,A*,"[1, 8, 17, 14, 16, 7]",-525.0,5
1,7,Bellman-Ford,None,-inf,None
1,8,BFS,"[1, 8]",-48.0,1
1,8,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8]",5315.0,8
1,8,Dijkstra,"[1, 10, 17, 8]",-857.0,3
1,8,A*,"[1, 8]",-48.0,1
1,8,Bellman-Ford,None,-inf,None
1,9,BFS,"[1, 9]",-29.0,1
1,9,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8, 9]",5955.0,9
1,9,Dijkstra,"[1, 10, 17, 8, 16, 14, 18, 3, 6, 15, 11, 9]",-2898.0,11
1,9,A*,"[1, 9]",-29.0,1
1,9,Bellman-Ford,None,-inf,None
1,10,BFS,"[1, 10]",-99.0,1
1,10,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 10]",7836.0,11
1,10,Dijkstra,"[1, 10]",-99.0,1
1,10,A*,"[1, 10]",-99.0,1
1,10,Bellman-Ford,None,-inf,None
