source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",804.0,1
0,1,DFS,"[0, 1]",804.0,1
0,1,Dijkstra,"[0, 10, 17, 14, 16, 1]",-1162.0,5
0,1,A*,"[0, 10, 9, 1]",-173.0,3
0,1,Bellman-Ford,None,-inf,None
0,2,BFS,"[0, 4, 2]",1039.0,2
0,2,DFS,"[0, 1, 3, 6, 7, 2]",3380.0,5
0,2,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12, 13, 8, 19, 2]",-2108.0,14
0,2,A*,"[0, 10, 2]",87.0,2
0,2,Bellman-Ford,None,-inf,None
0,3,BFS,"[0, 3]",47.0,1
0,3,DFS,"[0, 1, 3]",1360.0,2
0,3,Dijkstra,"[0, 10, 17, 14, 16, 3]",-1237.0,5
0,3,A*,"[0, 10, 9, 1, 15, 11, 3]",-852.0,6
0,3,Bellman-Ford,None,-inf,None
0,4,BFS,"[0, 4]",1178.0,1
0,4,DFS,"[0, 1, 3, 6, 7, 2, 4]",3143.0,6
0,4,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12, 13, 8, 19, 2, 4]",-2345.0,15
0,4,A*,"[0, 10, 17, 14, 16, 2, 4]",-1381.0,6
0,4,Bellman-Ford,None,-inf,None
0,5,BFS,"[0, 4, 5]",1703.0,2
0,5,DFS,"[0, 1, 3, 6, 7, 2, 4, 5]",3668.0,7
0,5,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12, 13, 8, 19, 2, 5]",-2483.0,15
0,5,A*,"[0, 10, 17, 14, 16, 2, 5]",-1519.0,6
0,5,Bellman-Ford,None,-inf,None
0,6,BFS,"[0, 3, 6]",89.0,2
0,6,DFS,"[0, 1, 3, 6]",1402.0,3
0,6,Dijkstra,"[0, 10, 17, 14, 16, 3, 6]",-1195.0,6
0,6,A*,"[0, 10, 17, 14, 16, 3, 6]",-1195.0,6
0,6,Bellman-Ford,None,-inf,None
0,7,BFS,"[0, 8, 7]",1208.0,2
0,7,DFS,"[0, 1, 3, 6, 7]",2524.0,4
0,7,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7]",-1329.0,9
0,7,A*,"[0, 10, 17, 14, 16, 7]",-720.0,5
0,7,Bellman-Ford,None,-inf,None
0,8,BFS,"[0, 8]",726.0,1
0,8,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8]",5066.0,12
0,8,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12, 13, 8]",-2175.0,12
0,8,A*,"[0, 10, 13, 8]",-655.0,3
0,8,Bellman-Ford,None,-inf,None
0,9,BFS,"[0, 3, 9]",859.0,2
0,9,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9]",3446.0,8
0,9,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9]",-1975.0,8
0,9,A*,"[0, 10, 9]",-227.0,2
0,9,Bellman-Ford,None,-inf,None
0,10,BFS,"[0, 10]",-394.0,1
0,10,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10]",5327.0,10
0,10,Dijkstra,"[0, 10]",-394.0,1
0,10,A*,"[0, 10]",-394.0,1
0,10,Bellman-Ford,None,-inf,None
0,11,BFS,"[0, 1, 11]",883.0,2
0,11,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14, 11]",6515.0,14
0,11,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11]",-1507.0,7
0,11,A*,"[0, 10, 9, 1, 11]",-94.0,4
0,11,Bellman-Ford,None,-inf,None
0,12,BFS,"[0, 1, 12]",1879.0,2
0,12,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12]",4632.0,9
0,12,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12]",-1596.0,10
0,12,A*,"[0, 10, 17, 12]",-243.0,3
0,12,Bellman-Ford,None,-inf,None
0,13,BFS,"[0, 13]",764.0,1
0,13,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13]",5350.0,11
0,13,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12, 13]",-1891.0,11
0,13,A*,"[0, 10, 13]",-371.0,2
0,13,Bellman-Ford,None,-inf,None
0,14,BFS,"[0, 14]",994.0,1
0,14,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14]",6148.0,13
0,14,Dijkstra,"[0, 10, 17, 14]",-888.0,3
0,14,A*,"[0, 10, 17, 14]",-888.0,3
0,14,Bellman-Ford,None,-inf,None
0,15,BFS,"[0, 15]",979.0,1
0,15,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14, 11, 15]",6583.0,15
0,15,Dijkstra,"[0, 10, 17, 14, 16, 1, 15]",-1219.0,6
0,15,A*,"[0, 10, 9, 1, 15]",-230.0,4
0,15,Bellman-Ford,None,-inf,None
0,16,BFS,"[0, 1, 16]",1099.0,2
0,16,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14, 11, 15, 16]",7735.0,16
0,16,Dijkstra,"[0, 10, 17, 14, 16]",-1179.0,4
0,16,A*,"[0, 10, 17, 14, 16]",-1179.0,4
0,16,Bellman-Ford,None,-inf,None
0,17,BFS,"[0, 17]",504.0,1
0,17,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14, 11, 15, 16, 17]",7867.0,17
0,17,Dijkstra,"[0, 10, 17]",-693.0,2
0,17,A*,"[0, 10, 17]",-693.0,2
0,17,Bellman-Ford,None,-inf,None
0,18,BFS,"[0, 3, 18]",642.0,2
0,18,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14, 11, 15, 18]",7358.0,16
0,18,Dijkstra,"[0, 10, 17, 14, 18]",-1344.0,4
0,18,A*,"[0, 10, 17, 14, 18]",-1344.0,4
0,18,Bellman-Ford,None,-inf,None
0,19,BFS,"[0, 1, 19]",1891.0,2
0,19,DFS,"[0, 1, 3, 6, 7, 2, 4, 5, 9, 12, 10, 13, 8, 14, 11, 15, 18, 19]",8232.0,17
0,19,Dijkstra,"[0, 10, 17, 14, 16, 1, 15, 11, 9, 7, 12, 13, 8, 19]",-1650.0,13
0,19,A*,"[0, 10, 17, 14, 16, 2, 5, 9, 1, 15, 11, 3, 8, 19]",-1736.0,13
0,19,Bellman-Ford,None,-inf,None
1,2,BFS,"[1, 10, 2]",382.0,2
1,2,DFS,"[1, 3, 6, 0, 4, 2]",1415.0,5
1,2,Dijkstra,"[1, 10, 17, 14, 16, 2]",-849.0,5
1,2,A*,"[1, 14, 2]",22.0,2
1,2,Bellman-Ford,None,-inf,None
1,3,BFS,"[1, 3]",556.0,1
1,3,DFS,"[1, 3]",556.0,1
1,3,Dijkstra,"[1, 10, 17, 14, 16, 3]",-942.0,5
1,3,A*,"[1, 15, 11, 3]",-679.0,3
1,3,Bellman-Ford,None,-inf,None
1,4,BFS,"[1, 11, 4]",1704.0,2
1,4,DFS,"[1, 3, 6, 0, 4]",1554.0,4
1,4,Dijkstra,"[1, 10, 17, 14, 16, 2, 4]",-1086.0,6
1,4,A*,"[1, 14, 16, 2, 4]",-495.0,4
1,4,Bellman-Ford,None,-inf,None
1,5,BFS,"[1, 12, 5]",1779.0,2
1,5,DFS,"[1, 3, 6, 0, 4, 2, 5]",1040.0,6
1,5,Dijkstra,"[1, 10, 17, 14, 16, 2, 5]",-1224.0,6
1,5,A*,"[1, 15, 11, 3, 14, 16, 2, 5]",-1212.0,7
1,5,Bellman-Ford,None,-inf,None
1,6,BFS,"[1, 3, 6]",598.0,2
1,6,DFS,"[1, 3, 6]",598.0,2
1,6,Dijkstra,"[1, 10, 17, 14, 16, 3, 6]",-900.0,6
1,6,A*,"[1, 15, 11, 3, 6]",-637.0,4
1,6,Bellman-Ford,None,-inf,None
1,7,BFS,"[1, 8, 7]",434.0,2
1,7,DFS,"[1, 3, 6, 0, 4, 2, 5, 7]",1776.0,7
1,7,Dijkstra,"[1, 10, 17, 14, 16, 2, 5, 9, 7]",-800.0,8
1,7,A*,"[1, 8, 17, 14, 16, 7]",-525.0,5
1,7,Bellman-Ford,None,-inf,None
1,8,BFS,"[1, 8]",-48.0,1
1,8,DFS,"[1, 3, 6, 0, 4, 2, 5, 7, 8]",2369.0,8
1,8,Dijkstra,"[1, 10, 17, 14, 16, 2, 4, 15, 11, 8]",-1020.0,9
1,8,A*,"[1, 8]",-48.0,1
1,8,Bellman-Ford,None,-inf,None
1,9,BFS,"[1, 3, 9]",1368.0,2
1,9,DFS,"[1, 3, 6, 0, 4, 2, 5, 7, 8, 9]",3009.0,9
1,9,Dijkstra,"[1, 10, 17, 14, 16, 2, 5, 9]",-1446.0,7
1,9,A*,"[1, 10, 9]",68.0,2
1,9,Bellman-Ford,None,-inf,None
1,10,BFS,"[1, 10]",-99.0,1
1,10,DFS,"[1, 3, 6, 0, 4, 2, 5, 7, 8, 9, 12, 10]",4890.0,11
1,10,Dijkstra,"[1, 10]",-99.0,1
1,10,A*,"[1, 10]",-99.0,1
1,10,Bellman-Ford,None,-inf,None
1,11,BFS,"[1, 11]",79.0,1
1,11,DFS,"[1, 3, 6, 0, 4, 2, 5, 7, 8, 9, 12, 10, 13, 15, 11]",5314.0,14
1,11,Dijkstra,"[1, 10, 17, 14, 16, 2, 4, 15, 11]",-1333.0,8
